"journey_id","bike_id","start_dt","end_dt","start_stand_id","end_stand_id","duration_amt"
1004050783,1726,"2011-04-29 11:51:00","2011-04-29 12:20:00",10057,10057,29
1004050784,4632,"2011-04-29 11:54:00","2011-04-29 12:07:00",10304,10176,13
1004050805,411,"2011-04-29 11:51:00","2011-04-29 11:54:00",10012,10016,3
1004050806,0,"2011-04-29 11:52:00","2011-04-29 12:06:00",10300,10209,14
1004050807,0,"2011-04-29 11:54:00","2011-04-29 12:07:00",10172,10303,13
1004050808,0,"2011-04-29 11:54:00","2011-04-29 12:17:00",10044,10226,23
1004050809,0,"2011-04-29 11:53:00","2011-04-29 13:13:00",10076,10194,80
1004050810,0,"2011-04-29 11:54:00","2011-04-29 12:04:00",10069,10069,10
1004050811,2612,"2011-04-29 11:54:00","2011-04-29 12:03:00",10358,10077,9
1004050910,4642,"2011-04-29 11:58:00","2011-04-29 12:24:00",10367,10213,26
1004050982,4775,"2011-04-29 11:53:00","2011-04-29 11:57:00",10363,10255,4
1004050983,968,"2011-04-29 11:53:00","2011-04-29 13:13:00",10068,10018,80
1004050991,293,"2011-04-29 11:49:00","2011-04-29 11:56:00",10284,10338,7
1004050992,4189,"2011-04-29 11:53:00","2011-04-29 12:14:00",10210,10271,21
1004051582,4536,"2011-04-29 11:56:00","2011-04-29 12:10:00",10151,10248,14
1004051583,4257,"2011-04-29 11:58:00","2011-04-29 12:03:00",10144,10270,5
1004051604,1387,"2011-04-29 11:56:00","2011-04-29 12:10:00",10151,10248,14
1004051605,5402,"2011-04-29 11:58:00","2011-04-29 12:21:00",10359,10116,23
1004051881,0,"2011-04-29 12:00:00","2011-04-29 12:31:00",10222,10378,31
1004051882,6203,"2011-04-29 12:00:00","2011-04-29 12:04:00",10006,10357,4
1004051883,0,"2011-04-29 12:05:00","2011-04-29 13:46:00",10252,10337,101
1004051884,735,"2011-04-29 12:00:00","2011-04-29 14:00:00",10386,10314,120
1004051885,0,"2011-04-29 12:02:00","2011-04-29 12:15:00",10360,10291,13
1004051901,0,"2011-04-29 12:02:00","2011-04-29 13:07:00",10165,10213,65
1004051902,5186,"2011-04-29 12:00:00","2011-04-29 12:09:00",10079,10194,9
1004051903,0,"2011-04-29 12:01:00","2011-04-29 14:09:00",10350,10388,128
1004051904,0,"2011-04-29 12:02:00","2011-04-29 13:05:00",10265,10108,63
1004051970,0,"2011-04-29 11:59:00","2011-04-29 12:06:00",10118,10320,7
1004051971,152,"2011-04-29 11:59:00","2011-04-29 12:12:00",10074,10297,13
1004051972,387,"2011-04-29 12:01:00","2011-04-29 12:06:00",10019,10287,5
1004051973,0,"2011-04-29 12:04:00","2011-04-29 12:28:00",10111,10378,24
1004051975,0,"2011-04-29 12:03:00","2011-04-29 12:19:00",10381,10397,16
1004051976,0,"2011-04-29 12:02:00","2011-04-29 12:30:00",10255,10162,28
1004052025,0,"2011-04-29 11:59:00","2011-04-29 12:27:00",10350,10303,28
1004052026,1564,"2011-04-29 11:59:00","2011-04-29 12:09:00",10049,10111,10
1004052027,3985,"2011-04-29 11:59:00","2011-04-29 12:13:00",10064,10156,14
1004052028,0,"2011-04-29 12:03:00","2011-04-29 13:12:00",10261,10261,69
1004052029,0,"2011-04-29 12:04:00","2011-04-29 13:09:00",10395,10181,65
1004052039,0,"2011-04-29 11:59:00","2011-04-29 13:06:00",10083,10234,67
1004052041,4347,"2011-04-29 12:01:00","2011-04-29 12:06:00",10188,10043,5
1004052042,0,"2011-04-29 12:05:00","2011-04-29 15:22:00",10318,10410,197
1004052105,0,"2011-04-29 12:00:00","2011-04-29 12:30:00",10222,10157,30
1004052106,4907,"2011-04-29 12:00:00","2011-04-29 12:16:00",10095,10012,16
1004052107,0,"2011-04-29 12:01:00","2011-04-29 13:08:00",10300,10131,67
1004052108,0,"2011-04-29 12:02:00","2011-04-29 13:07:00",10165,10213,65
1004052109,0,"2011-04-29 12:05:00","2011-04-29 15:10:00",10359,10059,185
1004052110,0,"2011-04-29 12:04:00","2011-04-29 13:17:00",10300,10212,73
1004052111,0,"2011-04-29 12:05:00","2011-04-29 12:08:00",10188,10099,3
1004052137,0,"2011-04-29 11:59:00","2011-04-29 12:11:00",10049,10111,12
1004052138,0,"2011-04-29 11:59:00","2011-04-29 13:01:00",10187,10049,62
1004052139,4142,"2011-04-29 11:59:00","2011-04-29 12:15:00",10068,10064,16
1004052140,0,"2011-04-29 12:00:00","2011-04-29 12:17:00",10339,10162,17
1004052141,0,"2011-04-29 12:02:00","2011-04-29 14:20:00",10272,10272,138
1004052142,337,"2011-04-29 12:02:00","2011-04-29 12:56:00",10225,10333,54
1004052143,0,"2011-04-29 12:03:00","2011-04-29 12:50:00",10014,10064,47
1004052144,0,"2011-04-29 12:04:00","2011-04-29 13:07:00",10115,10276,63
1004052145,0,"2011-04-29 12:07:00","2011-04-29 12:17:00",10169,10238,10
1004052146,3600,"2011-04-29 12:03:00","2011-04-29 12:21:00",10337,10303,18
1004052147,0,"2011-04-29 12:05:00","2011-04-29 12:13:00",10209,10137,8
1004052148,2243,"2011-04-29 12:03:00","2011-04-29 12:23:00",10337,10303,20
1004052149,0,"2011-04-29 12:08:00","2011-04-29 12:33:00",10255,10157,25
1004052150,0,"2011-04-29 12:06:00","2011-04-29 12:17:00",10169,10238,11
1004052197,5505,"2011-04-29 12:00:00","2011-04-29 13:08:00",10300,10131,68
1004052198,1072,"2011-04-29 12:01:00","2011-04-29 12:20:00",10226,10301,19
1004052199,5273,"2011-04-29 12:02:00","2011-04-29 12:14:00",40374,10194,12
1004052200,2824,"2011-04-29 12:05:00","2011-04-29 12:58:00",10151,10248,53
1004052210,0,"2011-04-29 12:07:00","2011-04-29 12:49:00",10392,40406,42
1004052211,0,"2011-04-29 12:11:00","2011-04-29 12:25:00",10076,10233,14
1004052212,0,"2011-04-29 12:10:00","2011-04-29 13:57:00",10335,10282,107
1004052213,0,"2011-04-29 12:09:00","2011-04-29 12:29:00",10318,10083,20
1004052214,0,"2011-04-29 12:10:00","2011-04-29 12:47:00",10101,10338,37
1004052216,0,"2011-04-29 12:15:00","2011-04-29 12:53:00",10303,10143,38
1004052217,0,"2011-04-29 12:12:00","2011-04-29 12:58:00",10199,10381,46
1004052218,0,"2011-04-29 12:13:00","2011-04-29 12:46:00",10192,10192,33
1004052219,0,"2011-04-29 12:15:00","2011-04-29 12:53:00",10303,10143,38
1004052220,0,"2011-04-29 12:14:00","2011-04-29 13:05:00",10343,10260,51
1004052221,3831,"2011-04-29 12:03:00","2011-04-29 12:12:00",10170,10069,9
1004052222,0,"2011-04-29 12:04:00","2011-04-29 13:09:00",10395,10181,65
1004052224,5404,"2011-04-29 12:05:00","2011-04-29 12:25:00",10388,10058,20
1004052225,1744,"2011-04-29 12:07:00","2011-04-29 12:39:00",10380,10263,32
1004052226,0,"2011-04-29 12:09:00","2011-04-29 13:03:00",10045,10045,54
1004052227,2393,"2011-04-29 12:08:00","2011-04-29 12:51:00",10049,10343,43
1004052228,0,"2011-04-29 12:11:00","2011-04-29 12:30:00",10221,10207,19
1004052229,0,"2011-04-29 12:09:00","2011-04-29 12:44:00",10127,10168,35
1004052230,0,"2011-04-29 12:21:00","2011-04-29 12:31:00",40406,40406,10
1004052231,0,"2011-04-29 12:11:00","2011-04-29 17:52:00",40406,10277,341
1004052232,0,"2011-04-29 12:10:00","2011-04-29 12:53:00",10359,10359,43
1004052234,0,"2011-04-29 12:13:00","2011-04-29 12:18:00",10219,10187,5
1004052235,0,"2011-04-29 12:12:00","2011-04-29 12:26:00",10125,10331,14
1004052236,0,"2011-04-29 12:14:00","2011-04-29 12:43:00",10246,40406,29
1004052270,4246,"2011-04-29 12:13:00","2011-04-29 12:28:00",10297,10202,15
1004052271,3819,"2011-04-29 12:14:00","2011-04-29 12:31:00",10234,10159,17
1004052323,0,"2011-04-29 12:08:00","2011-04-29 20:43:00",10255,10157,515
1004052324,1230,"2011-04-29 12:05:00","2011-04-29 12:34:00",10294,10260,29
1004052365,0,"2011-04-29 12:03:00","2011-04-29 12:14:00",10324,10338,11
1004052366,0,"2011-04-29 12:03:00","2011-04-29 12:15:00",40334,10235,12
1004052374,0,"2011-04-29 12:08:00","2011-04-29 13:14:00",10320,10335,66
1004052375,4134,"2011-04-29 12:05:00","2011-04-29 12:15:00",10305,10412,10
1004052391,4172,"2011-04-29 12:00:00","2011-04-29 12:11:00",10056,10381,11
1004052392,0,"2011-04-29 12:02:00","2011-04-29 12:49:00",10073,10146,47
1004052393,0,"2011-04-29 12:04:00","2011-04-29 12:39:00",10244,10136,35
1004052394,3773,"2011-04-29 12:01:00","2011-04-29 12:12:00",10360,10347,11
1004052395,0,"2011-04-29 12:04:00","2011-04-29 12:13:00",10209,10137,9
1004052396,0,"2011-04-29 12:04:00","2011-04-29 12:11:00",10222,10303,7
1004052397,0,"2011-04-29 12:04:00","2011-04-29 12:49:00",10278,10230,45
1004052398,1701,"2011-04-29 12:04:00","2011-04-29 12:28:00",10064,10278,24
1004052409,0,"2011-04-29 12:08:00","2011-04-29 12:23:00",10207,10190,15
1004052410,0,"2011-04-29 12:09:00","2011-04-29 12:59:00",10111,10049,50
1004052412,0,"2011-04-29 12:13:00","2011-04-29 13:58:00",10335,40205,105
1004052413,4527,"2011-04-29 12:02:00","2011-04-29 12:09:00",10153,10255,7
1004052414,0,"2011-04-29 12:07:00","2011-04-29 12:14:00",10230,10082,7
1004052416,0,"2011-04-29 12:08:00","2011-04-29 12:58:00",10151,10248,50
1004052417,0,"2011-04-29 12:06:00","2011-04-29 12:15:00",40334,10235,9
1004052418,0,"2011-04-29 12:07:00","2011-04-29 12:23:00",10207,10190,16
1004052419,0,"2011-04-29 12:10:00","2011-04-29 12:30:00",10221,10207,20
1004052420,0,"2011-04-29 12:09:00","2011-04-29 12:29:00",10233,10116,20
1004052422,2359,"2011-04-29 12:08:00","2011-04-29 12:35:00",10294,10293,27
1004052423,0,"2011-04-29 12:11:00","2011-04-29 12:29:00",10360,10233,18
1004052424,0,"2011-04-29 12:09:00","2011-04-29 12:28:00",10293,10300,19
1004052425,0,"2011-04-29 12:10:00","2011-04-29 12:33:00",10359,10296,23
1004052426,0,"2011-04-29 12:12:00","2011-04-29 13:03:00",10129,10304,51
1004052427,4799,"2011-04-29 12:12:00","2011-04-29 12:20:00",10262,10112,8
1004052506,3744,"2011-04-29 12:06:00","2011-04-29 12:15:00",10242,10349,9
1004052507,0,"2011-04-29 12:07:00","2011-04-29 12:15:00",10088,10024,8
1004052508,1266,"2011-04-29 12:06:00","2011-04-29 12:13:00",10118,10118,7
1004052547,492,"2011-04-29 11:59:00","2011-04-29 13:07:00",10296,10124,68
1004052548,3813,"2011-04-29 12:00:00","2011-04-29 12:14:00",10118,40334,14
1004052549,5188,"2011-04-29 12:03:00","2011-04-29 12:15:00",10070,10068,12
1004052550,3217,"2011-04-29 12:07:00","2011-04-29 12:16:00",10121,10247,9
1004052551,1000,"2011-04-29 12:12:00","2011-04-29 12:16:00",10305,10387,4
1004052552,4632,"2011-04-29 12:12:00","2011-04-29 12:29:00",10176,10047,17
1004052573,789,"2011-04-29 12:01:00","2011-04-29 12:10:00",10177,10167,9
1004052579,425,"2011-04-29 11:59:00","2011-04-29 12:02:00",10156,10094,3
1004052580,4250,"2011-04-29 12:00:00","2011-04-29 14:00:00",10386,10314,120
1004052581,3886,"2011-04-29 12:02:00","2011-04-29 12:06:00",10077,10025,4
1004052582,1681,"2011-04-29 12:03:00","2011-04-29 12:14:00",10123,10087,11
1004052583,213,"2011-04-29 12:04:00","2011-04-29 12:10:00",10076,10015,6
1004052610,0,"2011-04-29 11:55:00","2011-04-29 12:17:00",10382,10386,22
1004052611,0,"2011-04-29 12:07:00","2011-04-29 12:13:00",10012,10162,6
1004052612,0,"2011-04-29 12:08:00","2011-04-29 12:36:00",10405,10226,28
1004052613,0,"2011-04-29 12:09:00","2011-04-29 12:39:00",10246,10018,30
1004052614,2933,"2011-04-29 12:09:00","2011-04-29 12:13:00",10333,10277,4
1004052616,0,"2011-04-29 12:13:00","2011-04-29 12:26:00",10248,10300,13
1004052617,0,"2011-04-29 12:13:00","2011-04-29 13:03:00",10056,10053,50
1004052618,0,"2011-04-29 12:15:00","2011-04-29 13:32:00",10224,10184,77
1004052619,0,"2011-04-29 12:15:00","2011-04-29 13:15:00",10002,10228,60
1004052621,0,"2011-04-29 12:18:00","2011-04-29 13:56:00",10335,40205,98
1004052622,0,"2011-04-29 12:19:00","2011-04-29 12:21:00",10255,10047,2
1004052623,0,"2011-04-29 12:20:00","2011-04-29 12:35:00",10207,10220,15
1004052625,0,"2011-04-29 12:24:00","2011-04-29 12:30:00",10132,10055,6
1004052626,0,"2011-04-29 12:25:00","2011-04-29 12:43:00",10207,10378,18
1004052627,0,"2011-04-29 11:58:00","2011-04-29 12:29:00",10192,10111,31
1004052628,0,"2011-04-29 11:58:00","2011-04-29 12:59:00",10111,10049,61
1004052629,0,"2011-04-29 11:59:00","2011-04-29 12:03:00",10036,10168,4
1004052630,0,"2011-04-29 12:03:00","2011-04-29 12:08:00",10318,10318,5
1004052631,0,"2011-04-29 12:01:00","2011-04-29 12:15:00",10360,10291,14
1004052632,2797,"2011-04-29 12:00:00","2011-04-29 12:11:00",10163,10285,11
1004052633,124,"2011-04-29 12:00:00","2011-04-29 12:07:00",10020,10077,7
1004052634,3153,"2011-04-29 12:02:00","2011-04-29 12:31:00",10222,10168,29
1004052635,605,"2011-04-29 12:02:00","2011-04-29 12:22:00",10105,10345,20
1004052636,0,"2011-04-29 12:04:00","2011-04-29 12:13:00",10044,10260,9
1004052637,0,"2011-04-29 12:09:00","2011-04-29 12:53:00",10129,10116,44
1004052638,0,"2011-04-29 12:06:00","2011-04-29 12:34:00",10360,10252,28
1004052639,0,"2011-04-29 12:08:00","2011-04-29 12:44:00",10252,10113,36
1004052640,0,"2011-04-29 12:11:00","2011-04-29 12:32:00",10180,10260,21
1004052641,0,"2011-04-29 12:08:00","2011-04-29 12:16:00",10073,10120,8
1004052659,5446,"2011-04-29 11:55:00","2011-04-29 12:06:00",10277,10303,11
1004052660,3800,"2011-04-29 11:56:00","2011-04-29 12:23:00",10049,10343,27
1004052661,0,"2011-04-29 11:58:00","2011-04-29 13:01:00",10224,40406,63
1004052662,0,"2011-04-29 11:58:00","2011-04-29 13:01:00",10224,40406,63
1004052693,1727,"2011-04-29 12:07:00","2011-04-29 12:26:00",10267,10267,19
1004052694,0,"2011-04-29 12:08:00","2011-04-29 13:07:00",10121,10043,59
1004052695,0,"2011-04-29 12:08:00","2011-04-29 12:17:00",10091,10243,9
1004052696,0,"2011-04-29 12:11:00","2011-04-29 14:23:00",10238,10255,132
1004052697,3887,"2011-04-29 12:10:00","2011-04-29 12:12:00",10118,10148,2
1004052698,0,"2011-04-29 12:13:00","2011-04-29 12:52:00",10129,10116,39
1004052699,2144,"2011-04-29 12:13:00","2011-04-29 12:43:00",10145,40406,30
1004052700,0,"2011-04-29 12:13:00","2011-04-29 13:58:00",10335,40205,105
1004052701,878,"2011-04-29 12:11:00","2011-04-29 12:22:00",10111,10285,11
1004052702,1266,"2011-04-29 12:14:00","2011-04-29 12:35:00",10118,10222,21
1004052703,0,"2011-04-29 12:15:00","2011-04-29 12:57:00",10049,10234,42
1004052704,4397,"2011-04-29 12:15:00","2011-04-29 12:29:00",10127,40334,14
1004052705,0,"2011-04-29 12:16:00","2011-04-29 12:33:00",10270,10386,17
1004052706,0,"2011-04-29 12:19:00","2011-04-29 12:38:00",10018,10136,19
1004052708,0,"2011-04-29 12:20:00","2011-04-29 12:31:00",10088,10014,11
1004052711,4442,"2011-04-29 11:59:00","2011-04-29 12:04:00",10049,10366,5
1004052712,4084,"2011-04-29 12:02:00","2011-04-29 12:10:00",10240,10240,8
1004052714,4121,"2011-04-29 12:02:00","2011-04-29 12:13:00",10226,10242,11
1004052715,4917,"2011-04-29 12:05:00","2011-04-29 12:23:00",10253,10399,18
1004052716,3995,"2011-04-29 12:13:00","2011-04-29 13:09:00",10243,10024,56
1004052717,5756,"2011-04-29 12:13:00","2011-04-29 12:20:00",10258,10142,7
1004052738,5774,"2011-04-29 12:03:00","2011-04-29 12:08:00",10056,10099,5
1004052739,2004,"2011-04-29 12:07:00","2011-04-29 12:15:00",10002,10187,8
1004052740,5641,"2011-04-29 12:10:00","2011-04-29 12:26:00",10149,10194,16
1004052741,3250,"2011-04-29 12:11:00","2011-04-29 12:17:00",10009,10273,6
1004052757,783,"2011-04-29 12:20:00","2011-04-29 12:38:00",10243,10243,18
1004052758,0,"2011-04-29 12:21:00","2011-04-29 12:32:00",10225,10304,11
1004052759,0,"2011-04-29 12:22:00","2011-04-29 12:46:00",10300,10168,24
1004052760,2362,"2011-04-29 12:24:00","2011-04-29 12:48:00",10389,10114,24
1004052761,0,"2011-04-29 11:58:00","2011-04-29 14:33:00",10069,10019,155
1004052762,0,"2011-04-29 11:59:00","2011-04-29 12:04:00",10378,10378,5
1004052763,0,"2011-04-29 12:00:00","2011-04-29 12:49:00",10073,10146,49
1004052764,5203,"2011-04-29 11:58:00","2011-04-29 12:02:00",10249,10262,4
1004052765,0,"2011-04-29 12:01:00","2011-04-29 12:21:00",10369,10130,20
1004052766,0,"2011-04-29 12:04:00","2011-04-29 12:14:00",10086,10221,10
1004052767,1941,"2011-04-29 12:02:00","2011-04-29 12:17:00",10397,40406,15
1004052768,0,"2011-04-29 12:03:00","2011-04-29 12:34:00",10253,10114,31
1004052769,2532,"2011-04-29 12:02:00","2011-04-29 12:16:00",10408,10222,14
1004052770,0,"2011-04-29 12:06:00","2011-04-29 12:31:00",10222,10277,25
1004052771,0,"2011-04-29 12:08:00","2011-04-29 12:51:00",10343,10114,43
1004052772,0,"2011-04-29 12:05:00","2011-04-29 14:17:00",10074,10191,132
1004052773,0,"2011-04-29 12:07:00","2011-04-29 13:14:00",10113,10113,67
1004052774,0,"2011-04-29 12:08:00","2011-04-29 12:11:00",10155,10157,3
1004052789,5876,"2011-04-29 11:55:00","2011-04-29 12:36:00",40334,10388,41
1004052790,0,"2011-04-29 11:57:00","2011-04-29 12:21:00",10314,10071,24
1004052791,0,"2011-04-29 11:58:00","2011-04-29 14:30:00",40205,10132,152
1004052792,776,"2011-04-29 11:58:00","2011-04-29 12:23:00",10064,10199,25
1004052848,0,"2011-04-29 12:08:00","2011-04-29 13:14:00",10320,10335,66
1004052849,0,"2011-04-29 12:08:00","2011-04-29 12:38:00",10169,10047,30
1004052850,0,"2011-04-29 12:10:00","2011-04-29 12:39:00",10246,10018,29
1004052851,0,"2011-04-29 12:10:00","2011-04-29 12:34:00",10411,10273,24
1004052852,0,"2011-04-29 12:13:00","2011-04-29 12:24:00",10159,10192,11
1004052853,0,"2011-04-29 12:10:00","2011-04-29 13:03:00",10129,10304,53
1004052854,1676,"2011-04-29 12:10:00","2011-04-29 12:21:00",10023,10059,11
1004052855,0,"2011-04-29 12:11:00","2011-04-29 12:28:00",10399,10195,17
1004052856,0,"2011-04-29 12:10:00","2011-04-29 12:24:00",10285,40334,14
1004052865,6226,"2011-04-29 12:06:00","2011-04-29 12:13:00",10118,10118,7
1004052866,0,"2011-04-29 12:07:00","2011-04-29 12:22:00",10217,40374,15
1004052898,940,"2011-04-29 11:55:00","2011-04-29 12:01:00",10020,10016,6
1004052899,3281,"2011-04-29 12:08:00","2011-04-29 12:19:00",10066,10260,11
1004052900,6088,"2011-04-29 12:09:00","2011-04-29 12:12:00",10168,10002,3
1004052901,1666,"2011-04-29 12:09:00","2011-04-29 13:07:00",10128,10124,58
1004052902,3027,"2011-04-29 12:15:00","2011-04-29 12:43:00",10370,10188,28
1004052903,301,"2011-04-29 12:16:00","2011-04-29 12:37:00",10349,10162,21
1004052904,2079,"2011-04-29 12:21:00","2011-04-29 12:47:00",10049,10056,26
1004052905,5563,"2011-04-29 12:22:00","2011-04-29 12:32:00",10347,10094,10
1004052906,3883,"2011-04-29 12:22:00","2011-04-29 12:33:00",10091,10194,11
1004052907,3087,"2011-04-29 11:58:00","2011-04-29 12:03:00",10097,10157,5
1004052908,3879,"2011-04-29 12:02:00","2011-04-29 12:30:00",10243,10151,28
1004052909,4589,"2011-04-29 12:03:00","2011-04-29 12:07:00",10010,10295,4
1004052910,5266,"2011-04-29 12:04:00","2011-04-29 12:11:00",10251,10096,7
1004052911,4045,"2011-04-29 12:05:00","2011-04-29 12:08:00",10073,40237,3
1004052914,3939,"2011-04-29 12:04:00","2011-04-29 12:34:00",10294,10260,30
1004052915,1378,"2011-04-29 12:08:00","2011-04-29 12:15:00",10270,40334,7
1004052916,2988,"2011-04-29 12:08:00","2011-04-29 12:12:00",10281,10108,4
1004052917,2631,"2011-04-29 12:12:00","2011-04-29 12:17:00",10263,10200,5
1004052918,2427,"2011-04-29 12:20:00","2011-04-29 12:34:00",10242,10382,14
1004052919,4706,"2011-04-29 12:22:00","2011-04-29 12:27:00",10065,10021,5
1004052920,2106,"2011-04-29 12:24:00","2011-04-29 12:36:00",10255,10379,12
1004052921,5907,"2011-04-29 12:31:00","2011-04-29 12:51:00",10213,10191,20
1004052922,4592,"2011-04-29 12:34:00","2011-04-29 12:48:00",10321,10033,14
1004052923,1226,"2011-04-29 12:36:00","2011-04-29 12:41:00",10273,10193,5
1004052924,1879,"2011-04-29 12:41:00","2011-04-29 13:26:00",10023,10018,45
1004052928,2605,"2011-04-29 11:56:00","2011-04-29 12:07:00",10162,10226,11
1004052929,2690,"2011-04-29 11:57:00","2011-04-29 12:07:00",10188,10129,10
1004052930,5782,"2011-04-29 11:57:00","2011-04-29 12:09:00",10226,10067,12
1004052945,0,"2011-04-29 11:56:00","2011-04-29 12:09:00",10073,10246,13
1004052946,0,"2011-04-29 11:56:00","2011-04-29 12:02:00",10157,10171,6
1004052947,5714,"2011-04-29 12:06:00","2011-04-29 12:30:00",10192,10213,24
1004052948,0,"2011-04-29 12:12:00","2011-04-29 12:54:00",10010,10252,42
1004052949,0,"2011-04-29 12:08:00","2011-04-29 12:35:00",10105,10222,27
1004052950,2023,"2011-04-29 12:08:00","2011-04-29 12:23:00",10144,10338,15
1004052951,0,"2011-04-29 12:11:00","2011-04-29 12:48:00",10101,10338,37
1004052960,4823,"2011-04-29 11:55:00","2011-04-29 12:30:00",10379,10379,35
1004052961,0,"2011-04-29 11:58:00","2011-04-29 12:04:00",40406,40406,6
1004052962,4757,"2011-04-29 11:58:00","2011-04-29 12:09:00",10226,10067,11
1004052963,0,"2011-04-29 12:02:00","2011-04-29 12:31:00",10222,10168,29
1004052964,0,"2011-04-29 12:02:00","2011-04-29 13:20:00",10337,10233,78
1004052965,0,"2011-04-29 12:05:00","2011-04-29 12:28:00",10111,10378,23
1004052966,0,"2011-04-29 12:09:00","2011-04-29 12:28:00",10293,10300,19
1004052967,0,"2011-04-29 12:08:00","2011-04-29 12:34:00",10360,10252,26
1004052968,2966,"2011-04-29 12:07:00","2011-04-29 12:47:00",10105,10285,40
1004052969,0,"2011-04-29 12:08:00","2011-04-29 12:18:00",10210,10349,10
1004052970,0,"2011-04-29 12:12:00","2011-04-29 12:29:00",10108,10074,17
1004052971,0,"2011-04-29 12:10:00","2011-04-29 12:58:00",10199,10381,48
1004052972,0,"2011-04-29 12:10:00","2011-04-29 12:32:00",10427,10019,22
1004052973,0,"2011-04-29 12:11:00","2011-04-29 13:58:00",10335,40205,107
1004052974,0,"2011-04-29 12:12:00","2011-04-29 12:28:00",10318,10083,16
1004052975,0,"2011-04-29 12:13:00","2011-04-29 13:15:00",10002,10228,62
1004052976,0,"2011-04-29 12:13:00","2011-04-29 12:31:00",10222,10168,18
1004052977,598,"2011-04-29 12:13:00","2011-04-29 12:53:00",10359,10359,40
1004052978,0,"2011-04-29 12:13:00","2011-04-29 12:38:00",10132,10192,25
1004052979,0,"2011-04-29 12:16:00","2011-04-29 12:29:00",10045,40406,13
1004052980,0,"2011-04-29 12:16:00","2011-04-29 12:39:00",10131,10194,23
1004052981,144,"2011-04-29 12:17:00","2011-04-29 12:24:00",10068,10386,7
1004052982,5219,"2011-04-29 12:18:00","2011-04-29 12:40:00",10018,10027,22
1004052983,0,"2011-04-29 12:20:00","2011-04-29 12:34:00",10287,10083,14
1004052984,0,"2011-04-29 12:22:00","2011-04-29 12:29:00",10239,10239,7
1004052985,0,"2011-04-29 12:24:00","2011-04-29 12:41:00",10313,10261,17
1004052986,3394,"2011-04-29 12:25:00","2011-04-29 12:55:00",10213,10300,30
1004052987,0,"2011-04-29 12:28:00","2011-04-29 12:37:00",10293,10405,9
1004052988,0,"2011-04-29 12:30:00","2011-04-29 13:31:00",10265,10265,61
1004052990,0,"2011-04-29 12:33:00","2011-04-29 13:04:00",10271,10093,31
1004052991,0,"2011-04-29 12:33:00","2011-04-29 13:14:00",10073,40406,41
1004052992,1241,"2011-04-29 12:33:00","2011-04-29 13:13:00",10073,40406,40
1004052993,0,"2011-04-29 12:34:00","2011-04-29 12:45:00",10239,10076,11
1004052994,0,"2011-04-29 12:35:00","2011-04-29 13:13:00",10222,10151,38
1004052995,0,"2011-04-29 12:36:00","2011-04-29 13:25:00",10359,10172,49
1004052996,0,"2011-04-29 12:35:00","2011-04-29 13:24:00",10351,10185,49
1004052997,0,"2011-04-29 12:37:00","2011-04-29 12:45:00",10378,10157,8
1004052998,3601,"2011-04-29 12:36:00","2011-04-29 14:07:00",10225,10226,91
1004052999,0,"2011-04-29 12:13:00","2011-04-29 14:33:00",10076,10019,140
1004053000,0,"2011-04-29 12:12:00","2011-04-29 13:09:00",10053,10151,57
1004053001,3583,"2011-04-29 12:13:00","2011-04-29 12:43:00",10145,40406,30
1004053002,293,"2011-04-29 12:04:00","2011-04-29 12:07:00",10338,10147,3
1004053008,3464,"2011-04-29 12:07:00","2011-04-29 12:46:00",10105,10285,39
1004053018,4117,"2011-04-29 11:55:00","2011-04-29 12:04:00",10367,10313,9
1004053019,6141,"2011-04-29 11:55:00","2011-04-29 12:33:00",10207,10109,38
1004053020,4363,"2011-04-29 12:18:00","2011-04-29 12:22:00",10299,10243,4
1004053021,5681,"2011-04-29 11:56:00","2011-04-29 12:07:00",10162,10226,11
1004053022,2968,"2011-04-29 11:59:00","2011-04-29 12:04:00",10057,10372,5
1004053023,431,"2011-04-29 11:59:00","2011-04-29 12:13:00",10169,10255,14
1004053024,3643,"2011-04-29 12:02:00","2011-04-29 12:27:00",10162,10222,25
1004053025,1588,"2011-04-29 12:03:00","2011-04-29 12:06:00",10267,10177,3
1004053026,5393,"2011-04-29 12:06:00","2011-04-29 12:21:00",10167,10128,15
1004053027,2161,"2011-04-29 12:06:00","2011-04-29 12:15:00",10079,10270,9
1004053028,3255,"2011-04-29 12:07:00","2011-04-29 12:15:00",10022,10372,8
1004053029,3098,"2011-04-29 12:09:00","2011-04-29 12:27:00",10162,10264,18
1004053031,1631,"2011-04-29 11:59:00","2011-04-29 12:18:00",10287,10071,19
1004053032,1582,"2011-04-29 11:59:00","2011-04-29 12:18:00",10287,10071,19
1004053033,918,"2011-04-29 12:00:00","2011-04-29 13:35:00",10286,10286,95
1004053034,147,"2011-04-29 12:03:00","2011-04-29 12:20:00",10031,10309,17
1004053035,2290,"2011-04-29 12:07:00","2011-04-29 12:11:00",10172,10345,4
1004053036,1087,"2011-04-29 12:08:00","2011-04-29 12:19:00",10066,10260,11
1004053037,3108,"2011-04-29 12:09:00","2011-04-29 12:17:00",10125,10284,8
1004053038,2913,"2011-04-29 12:11:00","2011-04-29 13:04:00",10053,10151,53
1004053039,5468,"2011-04-29 12:12:00","2011-04-29 12:21:00",10162,10064,9
1004053040,881,"2011-04-29 12:12:00","2011-04-29 12:20:00",10225,10002,8
1004053041,5144,"2011-04-29 12:17:00","2011-04-29 12:24:00",10294,10294,7
